"rank","property_id","address","latitude","longitude","price","currency","bathrooms","bedrooms","area","land_area","zestimate","rent_zestimate","days_on_zillow","sold_date","is_zillow_owned","image","listing_type","broker_name","input","property_url","listing_url"
"52","2075705012","83-75 117th St UNIT 7B, Richmond Hill, NY 11418","40.704648","-73.83482","559000.0","USD","2.0","2.0","743.0 sqft","","","","0","","False","https://www.zillowstatic.com/static/images/nophoto_p_f.png","Condo for sale","Capri Jet Realty Corp","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22New%20York%2C%20NY%22%2C%22mapBounds%22%3A%7B%22west%22%3A-74.56160518164063%2C%22east%22%3A-73.39430781835938%2C%22south%22%3A40.411158431777174%2C%22north%22%3A40.9993492035743%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D","https://www.zillow.com/homedetails/83-75-117th-St-UNIT-7B-Richmond-Hill-NY-11418/2075705012_zpid/","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22:%7B%22currentPage%22:2%7D,%22usersSearchTerm%22:%22New%20York,%20NY%22,%22mapBounds%22:%7B%22west%22:-74.56160518164063,%22east%22:-73.39430781835938,%22south%22:40.411158431777174,%22north%22:40.9993492035743%7D,%22regionSelection%22:%5B%7B%22regionId%22:6181,%22regionType%22:6%7D%5D,%22isMapVisible%22:true,%22filterState%22:%7B%22ah%22:%7B%22value%22:true%7D%7D,%22isListVisible%22:true%7D"
"168","2079168248","89-85 221st St, Queens Village, NY 11427","40.728214","-73.740195","849000.0","USD","2.0","4.0","1653.0 sqft","","","","1","","False","https://www.zillowstatic.com/static/images/nophoto_p_f.png","House for sale","Jamie & Connie Real Estate Grp","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22New%20York%2C%20NY%22%2C%22mapBounds%22%3A%7B%22west%22%3A-74.56160518164063%2C%22east%22%3A-73.39430781835938%2C%22south%22%3A40.411158431777174%2C%22north%22%3A40.9993492035743%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D","https://www.zillow.com/homedetails/89-85-221st-St-Queens-Village-NY-11427/2079168248_zpid/","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22:%7B%22currentPage%22:5%7D,%22usersSearchTerm%22:%22New%20York,%20NY%22,%22mapBounds%22:%7B%22west%22:-74.56160518164063,%22east%22:-73.39430781835938,%22south%22:40.411158431777174,%22north%22:40.9993492035743%7D,%22regionSelection%22:%5B%7B%22regionId%22:6181,%22regionType%22:6%7D%5D,%22isMapVisible%22:true,%22filterState%22:%7B%22ah%22:%7B%22value%22:true%7D%7D,%22isListVisible%22:true%7D"
"155","2075777190","111 Montgomery St #1C, Brooklyn, NY 11225","40.6669","-73.960899","1249000.0","USD","2.0","2.0","962.0 sqft","","","","1","","False","https://www.zillowstatic.com/static/images/nophoto_p_f.png","Condo for sale","Compass","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22New%20York%2C%20NY%22%2C%22mapBounds%22%3A%7B%22west%22%3A-74.56160518164063%2C%22east%22%3A-73.39430781835938%2C%22south%22%3A40.411158431777174%2C%22north%22%3A40.9993492035743%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D","https://www.zillow.com/homedetails/111-Montgomery-St-1C-Brooklyn-NY-11225/2075777190_zpid/","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22:%7B%22currentPage%22:4%7D,%22usersSearchTerm%22:%22New%20York,%20NY%22,%22mapBounds%22:%7B%22west%22:-74.56160518164063,%22east%22:-73.39430781835938,%22south%22:40.411158431777174,%22north%22:40.9993492035743%7D,%22regionSelection%22:%5B%7B%22regionId%22:6181,%22regionType%22:6%7D%5D,%22isMapVisible%22:true,%22filterState%22:%7B%22ah%22:%7B%22value%22:true%7D%7D,%22isListVisible%22:true%7D"
"146","32327290","128 Reid Ave, Staten Island, NY 10305","40.593153","-74.083456","1275999.0","USD","8.0","9.0","2392.0 sqft","","800494","1800","1","","False","https://www.zillowstatic.com/static/images/nophoto_p_f.png","Multi-family home for sale","Homes R Us Realty of NY, Inc.","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22New%20York%2C%20NY%22%2C%22mapBounds%22%3A%7B%22west%22%3A-74.56160518164063%2C%22east%22%3A-73.39430781835938%2C%22south%22%3A40.411158431777174%2C%22north%22%3A40.9993492035743%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D","https://www.zillow.com/homedetails/128-Reid-Ave-Staten-Island-NY-10305/32327290_zpid/","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22:%7B%22currentPage%22:4%7D,%22usersSearchTerm%22:%22New%20York,%20NY%22,%22mapBounds%22:%7B%22west%22:-74.56160518164063,%22east%22:-73.39430781835938,%22south%22:40.411158431777174,%22north%22:40.9993492035743%7D,%22regionSelection%22:%5B%7B%22regionId%22:6181,%22regionType%22:6%7D%5D,%22isMapVisible%22:true,%22filterState%22:%7B%22ah%22:%7B%22value%22:true%7D%7D,%22isListVisible%22:true%7D"
"164","244739514","101 W 12th St APT 15B, New York, NY 10011","40.736156","-73.997729","575000.0","USD","1.0","0.0","364679.0 sqft","","","2780","1","","False","https://www.zillowstatic.com/static/images/nophoto_p_f.png","Condo for sale","Brown Harris Stevens","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22New%20York%2C%20NY%22%2C%22mapBounds%22%3A%7B%22west%22%3A-74.56160518164063%2C%22east%22%3A-73.39430781835938%2C%22south%22%3A40.411158431777174%2C%22north%22%3A40.9993492035743%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D","https://www.zillow.com/homedetails/101-W-12th-St-APT-15B-New-York-NY-10011/244739514_zpid/","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22:%7B%22currentPage%22:5%7D,%22usersSearchTerm%22:%22New%20York,%20NY%22,%22mapBounds%22:%7B%22west%22:-74.56160518164063,%22east%22:-73.39430781835938,%22south%22:40.411158431777174,%22north%22:40.9993492035743%7D,%22regionSelection%22:%5B%7B%22regionId%22:6181,%22regionType%22:6%7D%5D,%22isMapVisible%22:true,%22filterState%22:%7B%22ah%22:%7B%22value%22:true%7D%7D,%22isListVisible%22:true%7D"
"195","2075779687","50 Greenpoint Ave #5G6F, Brooklyn, NY 11222","40.7294","-73.958999","2695000.0","USD","4.0","4.0","2091.0 sqft","","","","1","","False","https://www.zillowstatic.com/static/images/nophoto_p_f.png","Condo for sale","Brown Harris Stevens","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22New%20York%2C%20NY%22%2C%22mapBounds%22%3A%7B%22west%22%3A-74.56160518164063%2C%22east%22%3A-73.39430781835938%2C%22south%22%3A40.411158431777174%2C%22north%22%3A40.9993492035743%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D","https://www.zillow.com/homedetails/50-Greenpoint-Ave-5G6F-Brooklyn-NY-11222/2075779687_zpid/","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22:%7B%22currentPage%22:5%7D,%22usersSearchTerm%22:%22New%20York,%20NY%22,%22mapBounds%22:%7B%22west%22:-74.56160518164063,%22east%22:-73.39430781835938,%22south%22:40.411158431777174,%22north%22:40.9993492035743%7D,%22regionSelection%22:%5B%7B%22regionId%22:6181,%22regionType%22:6%7D%5D,%22isMapVisible%22:true,%22filterState%22:%7B%22ah%22:%7B%22value%22:true%7D%7D,%22isListVisible%22:true%7D"
"104","245063276","167 Nelson St APT 3R, Brooklyn, NY 11231","40.676804","-73.999078","475000.0","USD","1.0","1.0","675.0 sqft","","469135","2800","1","","False","https://www.zillowstatic.com/static/images/nophoto_p_f.png","Condo for sale","Compass","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22New%20York%2C%20NY%22%2C%22mapBounds%22%3A%7B%22west%22%3A-74.56160518164063%2C%22east%22%3A-73.39430781835938%2C%22south%22%3A40.411158431777174%2C%22north%22%3A40.9993492035743%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D","https://www.zillow.com/homedetails/167-Nelson-St-APT-3R-Brooklyn-NY-11231/245063276_zpid/","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22:%7B%22currentPage%22:3%7D,%22usersSearchTerm%22:%22New%20York,%20NY%22,%22mapBounds%22:%7B%22west%22:-74.56160518164063,%22east%22:-73.39430781835938,%22south%22:40.411158431777174,%22north%22:40.9993492035743%7D,%22regionSelection%22:%5B%7B%22regionId%22:6181,%22regionType%22:6%7D%5D,%22isMapVisible%22:true,%22filterState%22:%7B%22ah%22:%7B%22value%22:true%7D%7D,%22isListVisible%22:true%7D"
"187","112747964","450 Clinton St APT 3B, Brooklyn, NY 11231","40.681222","-73.999091","1056000.0","USD","1.0","1.0","","","829563","2450","1","","False","https://www.zillowstatic.com/static/images/nophoto_p_f.png","Condo for sale","Brownstone Real Estate","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22New%20York%2C%20NY%22%2C%22mapBounds%22%3A%7B%22west%22%3A-74.56160518164063%2C%22east%22%3A-73.39430781835938%2C%22south%22%3A40.411158431777174%2C%22north%22%3A40.9993492035743%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D","https://www.zillow.com/homedetails/450-Clinton-St-APT-3B-Brooklyn-NY-11231/112747964_zpid/","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22:%7B%22currentPage%22:5%7D,%22usersSearchTerm%22:%22New%20York,%20NY%22,%22mapBounds%22:%7B%22west%22:-74.56160518164063,%22east%22:-73.39430781835938,%22south%22:40.411158431777174,%22north%22:40.9993492035743%7D,%22regionSelection%22:%5B%7B%22regionId%22:6181,%22regionType%22:6%7D%5D,%22isMapVisible%22:true,%22filterState%22:%7B%22ah%22:%7B%22value%22:true%7D%7D,%22isListVisible%22:true%7D"
"19","2080380714","54-15 83rd St, Elmhurst, NY 11373","40.731454","-73.881798","699000.0","USD","2.0","2.0","","","","","0","","False","https://www.zillowstatic.com/static/images/nophoto_p_f.png","Multi-family home for sale","Sherlock Homes Realty Corp","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22New%20York%2C%20NY%22%2C%22mapBounds%22%3A%7B%22west%22%3A-74.56160518164063%2C%22east%22%3A-73.39430781835938%2C%22south%22%3A40.411158431777174%2C%22north%22%3A40.9993492035743%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D","https://www.zillow.com/homedetails/54-15-83rd-St-Elmhurst-NY-11373/2080380714_zpid/","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22:%7B%7D,%22usersSearchTerm%22:%22New%20York,%20NY%22,%22mapBounds%22:%7B%22west%22:-74.56160518164063,%22east%22:-73.39430781835938,%22south%22:40.411158431777174,%22north%22:40.9993492035743%7D,%22regionSelection%22:%5B%7B%22regionId%22:6181,%22regionType%22:6%7D%5D,%22isMapVisible%22:true,%22filterState%22:%7B%22ah%22:%7B%22value%22:true%7D%7D,%22isListVisible%22:true%7D"
"169","30581840","668 Warren St, Brooklyn, NY 11217","40.680428","-73.979053","2400000.0","USD","4.0","6.0","","","2895571","2550","1","","False","https://www.zillowstatic.com/static/images/nophoto_p_f.png","House for sale","Compass","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22New%20York%2C%20NY%22%2C%22mapBounds%22%3A%7B%22west%22%3A-74.56160518164063%2C%22east%22%3A-73.39430781835938%2C%22south%22%3A40.411158431777174%2C%22north%22%3A40.9993492035743%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D","https://www.zillow.com/homedetails/668-Warren-St-Brooklyn-NY-11217/30581840_zpid/","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22:%7B%22currentPage%22:5%7D,%22usersSearchTerm%22:%22New%20York,%20NY%22,%22mapBounds%22:%7B%22west%22:-74.56160518164063,%22east%22:-73.39430781835938,%22south%22:40.411158431777174,%22north%22:40.9993492035743%7D,%22regionSelection%22:%5B%7B%22regionId%22:6181,%22regionType%22:6%7D%5D,%22isMapVisible%22:true,%22filterState%22:%7B%22ah%22:%7B%22value%22:true%7D%7D,%22isListVisible%22:true%7D"
"165","2128312261","555 W End Ave, New York, NY 10024","40.789501","-73.977798","18000000.0","USD","4.0","3.0","3420.0 sqft","","19835438","4700","1","","False","https://www.zillowstatic.com/static/images/nophoto_p_f.png","Condo for sale","Compass","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22New%20York%2C%20NY%22%2C%22mapBounds%22%3A%7B%22west%22%3A-74.56160518164063%2C%22east%22%3A-73.39430781835938%2C%22south%22%3A40.411158431777174%2C%22north%22%3A40.9993492035743%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D","https://www.zillow.com/homedetails/555-W-End-Ave-New-York-NY-10024/2128312261_zpid/","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22:%7B%22currentPage%22:5%7D,%22usersSearchTerm%22:%22New%20York,%20NY%22,%22mapBounds%22:%7B%22west%22:-74.56160518164063,%22east%22:-73.39430781835938,%22south%22:40.411158431777174,%22north%22:40.9993492035743%7D,%22regionSelection%22:%5B%7B%22regionId%22:6181,%22regionType%22:6%7D%5D,%22isMapVisible%22:true,%22filterState%22:%7B%22ah%22:%7B%22value%22:true%7D%7D,%22isListVisible%22:true%7D"
"46","79709262","7401 4th Ave APT 7E, Brooklyn, NY 11209","40.631324","-74.024669","320000.0","USD","1.0","1.0","600.0 sqft","","443972","1899","0","","False","https://www.zillowstatic.com/static/images/nophoto_p_f.png","Condo for sale","Coldwell Banker Reliable","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22New%20York%2C%20NY%22%2C%22mapBounds%22%3A%7B%22west%22%3A-74.56160518164063%2C%22east%22%3A-73.39430781835938%2C%22south%22%3A40.411158431777174%2C%22north%22%3A40.9993492035743%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D","https://www.zillow.com/homedetails/7401-4th-Ave-APT-7E-Brooklyn-NY-11209/79709262_zpid/","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22:%7B%22currentPage%22:2%7D,%22usersSearchTerm%22:%22New%20York,%20NY%22,%22mapBounds%22:%7B%22west%22:-74.56160518164063,%22east%22:-73.39430781835938,%22south%22:40.411158431777174,%22north%22:40.9993492035743%7D,%22regionSelection%22:%5B%7B%22regionId%22:6181,%22regionType%22:6%7D%5D,%22isMapVisible%22:true,%22filterState%22:%7B%22ah%22:%7B%22value%22:true%7D%7D,%22isListVisible%22:true%7D"
"38","2088879703","11068 Corona Ave, Corona, NY 11368","40.740527","-73.850466","2590000.0","USD","10.0","15.0","","","","","0","","False","https://www.zillowstatic.com/static/images/nophoto_p_f.png","Condo for sale","Lucky Real Estate LLC","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22New%20York%2C%20NY%22%2C%22mapBounds%22%3A%7B%22west%22%3A-74.56160518164063%2C%22east%22%3A-73.39430781835938%2C%22south%22%3A40.411158431777174%2C%22north%22%3A40.9993492035743%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D","https://www.zillow.com/homedetails/11068-Corona-Ave-Corona-NY-11368/2088879703_zpid/","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22:%7B%7D,%22usersSearchTerm%22:%22New%20York,%20NY%22,%22mapBounds%22:%7B%22west%22:-74.56160518164063,%22east%22:-73.39430781835938,%22south%22:40.411158431777174,%22north%22:40.9993492035743%7D,%22regionSelection%22:%5B%7B%22regionId%22:6181,%22regionType%22:6%7D%5D,%22isMapVisible%22:true,%22filterState%22:%7B%22ah%22:%7B%22value%22:true%7D%7D,%22isListVisible%22:true%7D"
"94","2075781495","77-07 Ditmars Blvd #2C, East Elmhurst, NY 11370","40.7695","-73.892196","430000.0","USD","1.0","1.0","839.0 sqft","","","","1","","False","https://www.zillowstatic.com/static/images/nophoto_p_f.png","Condo for sale","Realty Executives Today","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22New%20York%2C%20NY%22%2C%22mapBounds%22%3A%7B%22west%22%3A-74.56160518164063%2C%22east%22%3A-73.39430781835938%2C%22south%22%3A40.411158431777174%2C%22north%22%3A40.9993492035743%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D","https://www.zillow.com/homedetails/77-07-Ditmars-Blvd-2C-East-Elmhurst-NY-11370/2075781495_zpid/","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22:%7B%22currentPage%22:3%7D,%22usersSearchTerm%22:%22New%20York,%20NY%22,%22mapBounds%22:%7B%22west%22:-74.56160518164063,%22east%22:-73.39430781835938,%22south%22:40.411158431777174,%22north%22:40.9993492035743%7D,%22regionSelection%22:%5B%7B%22regionId%22:6181,%22regionType%22:6%7D%5D,%22isMapVisible%22:true,%22filterState%22:%7B%22ah%22:%7B%22value%22:true%7D%7D,%22isListVisible%22:true%7D"
"113","2075772654","56 Leonard St #39B, New York, NY 10013","40.71765","-74.006244","4495000.0","USD","3.0","2.0","1418.0 sqft","","","","1","","False","https://www.zillowstatic.com/static/images/nophoto_p_f.png","Condo for sale","R New York","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22New%20York%2C%20NY%22%2C%22mapBounds%22%3A%7B%22west%22%3A-74.56160518164063%2C%22east%22%3A-73.39430781835938%2C%22south%22%3A40.411158431777174%2C%22north%22%3A40.9993492035743%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D","https://www.zillow.com/homedetails/56-Leonard-St-39B-New-York-NY-10013/2075772654_zpid/","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22:%7B%22currentPage%22:3%7D,%22usersSearchTerm%22:%22New%20York,%20NY%22,%22mapBounds%22:%7B%22west%22:-74.56160518164063,%22east%22:-73.39430781835938,%22south%22:40.411158431777174,%22north%22:40.9993492035743%7D,%22regionSelection%22:%5B%7B%22regionId%22:6181,%22regionType%22:6%7D%5D,%22isMapVisible%22:true,%22filterState%22:%7B%22ah%22:%7B%22value%22:true%7D%7D,%22isListVisible%22:true%7D"
"73","2075746296","8319 20th Ave #1, Brooklyn, NY 11214","40.605792","-73.996618","2190000.0","USD","3.0","8.0","","","","","1","","False","https://www.zillowstatic.com/static/images/nophoto_p_f.png","Multi-family home for sale","Bay Sun Realty Inc","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22New%20York%2C%20NY%22%2C%22mapBounds%22%3A%7B%22west%22%3A-74.56160518164063%2C%22east%22%3A-73.39430781835938%2C%22south%22%3A40.411158431777174%2C%22north%22%3A40.9993492035743%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D","https://www.zillow.com/homedetails/8319-20th-Ave-1-Brooklyn-NY-11214/2075746296_zpid/","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22:%7B%22currentPage%22:2%7D,%22usersSearchTerm%22:%22New%20York,%20NY%22,%22mapBounds%22:%7B%22west%22:-74.56160518164063,%22east%22:-73.39430781835938,%22south%22:40.411158431777174,%22north%22:40.9993492035743%7D,%22regionSelection%22:%5B%7B%22regionId%22:6181,%22regionType%22:6%7D%5D,%22isMapVisible%22:true,%22filterState%22:%7B%22ah%22:%7B%22value%22:true%7D%7D,%22isListVisible%22:true%7D"
"60","30702277","9921 4th Ave APT 3G, Brooklyn, NY 11209","40.612966","-74.033097","535000.0","USD","1.0","1.0","826.0 sqft","","480103","2350","0","","False","https://www.zillowstatic.com/static/images/nophoto_p_f.png","Condo for sale","Dorsa Group","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22New%20York%2C%20NY%22%2C%22mapBounds%22%3A%7B%22west%22%3A-74.56160518164063%2C%22east%22%3A-73.39430781835938%2C%22south%22%3A40.411158431777174%2C%22north%22%3A40.9993492035743%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D","https://www.zillow.com/homedetails/9921-4th-Ave-APT-3G-Brooklyn-NY-11209/30702277_zpid/","https://www.zillow.com/new-york-ny/?searchQueryState=%7B%22pagination%22:%7B%22currentPage%22:2%7D,%22usersSearchTerm%22:%22New%20York,%20NY%22,%22mapBounds%22:%7B%22west%22:-74.56160518164063,%22east%22:-73.39430781835938,%22south%22:40.411158431777174,%22north%22:40.9993492035743%7D,%22regionSelection%22:%5B%7B%22regionId%22:6181,%22regionType%22:6%7D%5D,%22isMapVisible%22:true,%22filterState%22:%7B%22ah%22:%7B%22value%22:true%7D%7D,%22isListVisible%22:true%7D"
